"replicate";"Species";"Abundance";"Time";"Island"
39;"CARCRY";0;"Current";"ESC"
39;"CARLAT";0;"Current";"ESC"
39;"CARRUB";0;"Current";"ESC"
39;"CEPFUL";0;"Current";"ESC"
39;"CHAFAB";0;"Current";"ESC"
39;"CHASED";0;"Current";"ESC"
39;"CHASTR";0;"Current";"ESC"
39;"CHIRET";0;"Current";"ESC"
39;"CHISPI";0;"Current";"ESC"
39;"CHRJUB";0;"Current";"ESC"
39;"CLEBRA";0;"Current";"ESC"
39;"CORSPP";0;"Current";"ESC"
39;"CORGLA";0;"Current";"ESC"
39;"CORTHR";0;"Current";"ESC"
39;"CRYROS";0;"Current";"ESC"
39;"CTESAE";0;"Current";"ESC"
39;"DACVOL";0;"Current";"ESC"
39;"DERINE";0;"Current";"ESC"
39;"DIOHOL";0;"Current";"ESC"
39;"DIOHYS";0;"Current";"ESC"
39;"DIPARG";4;"Current";"ESC"
39;"DIPRAD";0;"Current";"ESC"
39;"DULAUR";0;"Current";"ESC"
39;"ELAFIG";0;"Current";"ESC"
39;"FISSPP";0;"Current";"ESC"
39;"GOBKAL";0;"Current";"ESC"
39;"GRABRA";1;"Current";"ESC"
39;"GYMFUN";0;"Current";"ESC"
39;"GYMMIL";0;"Current";"ESC"
39;"GYMMOR";0;"Current";"ESC"
39;"GYMVIC";0;"Current";"ESC"
39;"HAEATL";0;"Current";"ESC"
39;"HAEAUR";0;"Current";"ESC"
39;"HAEPAR";0;"Current";"ESC"
39;"HAEPLU";6;"Current";"ESC"
39;"HALBRA";0;"Current";"ESC"
39;"HALDIM";0;"Current";"ESC"
39;"HALPEN";0;"Current";"ESC"
39;"HALPOE";1;"Current";"ESC"
39;"HALSPP";0;"Current";"ESC"
39;"HETCRU";0;"Current";"ESC"
39;"HOLADS";4;"Current";"ESC"
39;"HOLCIL";0;"Current";"ESC"
39;"HOLTRI";1;"Current";"ESC"
39;"HYPFIS";0;"Current";"ESC"
39;"KYPSPP";0;"Current";"ESC"
39;"LABCRI";0;"Current";"ESC"
39;"LABNUC";0;"Current";"ESC"
39;"LUTALE";0;"Current";"ESC"
39;"LUTJOC";1;"Current";"ESC"
39;"MALDEL";0;"Current";"ESC"
39;"MALMAC";0;"Current";"ESC"
39;"MALZAL";0;"Current";"ESC"
39;"MICCHR";0;"Current";"ESC"
39;"MYRJAC";0;"Current";"ESC"
39;"OCYCHR";0;"Current";"ESC"
39;"ODODEN";0;"Current";"ESC"
39;"OPHTRI";0;"Current";"ESC"
39;"OPIAUR";0;"Current";"ESC"
39;"ORTRUB";0;"Current";"ESC"
39;"PAGPAG";0;"Current";"ESC"
39;"PARFUR";0;"Current";"ESC"
39;"PARLIN";0;"Current";"ESC"
39;"PARMAR";0;"Current";"ESC"
39;"PARMOR";0;"Current";"ESC"
39;"PARPIL";0;"Current";"ESC"
39;"PEMSCH";0;"Current";"ESC"
39;"POMARC";0;"Current";"ESC"
39;"POMPAR";2;"Current";"ESC"
39;"PRIARE";0;"Current";"ESC"
39;"PSEMAC";0;"Current";"ESC"
39;"PSEPER";0;"Current";"ESC"
39;"PTERAN";0;"Current";"ESC"
39;"RYPSAP";0;"Current";"ESC"
39;"SCATRI";0;"Current";"ESC"
39;"SCAZEL";0;"Current";"ESC"
39;"SCOBRA";0;"Current";"ESC"
39;"SCOIST";0;"Current";"ESC"
39;"SCOPLU";0;"Current";"ESC"
39;"SELSET";0;"Current";"ESC"
39;"SERBAL";0;"Current";"ESC"
39;"SERFLA";0;"Current";"ESC"
39;"SPAAMP";0;"Current";"ESC"
39;"SPAAXI";0;"Current";"ESC"
39;"SPAFRO";0;"Current";"ESC"
39;"SPASPP";0;"Current";"ESC"
39;"SPATUI";0;"Current";"ESC"
39;"SPHSPE";0;"Current";"ESC"
39;"SPHSPP";0;"Current";"ESC"
39;"STEFUS";0;"Current";"ESC"
39;"STEHIS";0;"Current";"ESC"
39;"STEPIC";1;"Current";"ESC"
39;"STEVAR";0;"Current";"ESC"
39;"SYNINT";0;"Current";"ESC"
39;"SYNSPP";0;"Current";"ESC"
39;"SYNSYN";0;"Current";"ESC"
39;"THANOR";0;"Current";"ESC"
40;"ABUSAX";35;"Current";"ESC"
40;"ACABAH";10;"Current";"ESC"
40;"ACACHI";3;"Current";"ESC"
40;"ACACOE";0;"Current";"ESC"
40;"ACAPOL";0;"Current";"ESC"
40;"ACAQUA";0;"Current";"ESC"
40;"AHLEGM";0;"Current";"ESC"
40;"ALPAFE";0;"Current";"ESC"
40;"AMBPIN";0;"Current";"ESC"
40;"ANISUR";0;"Current";"ESC"
40;"ANIVIR";0;"Current";"ESC"
40;"AULSTR";2;"Current";"ESC"
40;"AZUMUL";0;"Current";"ESC"
40;"BALVET";0;"Current";"ESC"
40;"BODPUL";0;"Current";"ESC"
40;"BODRUF";0;"Current";"ESC"
40;"CALPEN";0;"Current";"ESC"
40;"CANFIG";0;"Current";"ESC"
40;"CANMAC";1;"Current";"ESC"
40;"CANPUL";0;"Current";"ESC"
40;"CARBAR";0;"Current";"ESC"
40;"CARCRY";0;"Current";"ESC"
40;"CARLAT";0;"Current";"ESC"
40;"CARRUB";0;"Current";"ESC"
40;"CEPFUL";0;"Current";"ESC"
40;"CHAFAB";0;"Current";"ESC"
40;"CHASED";0;"Current";"ESC"
40;"CHASTR";2;"Current";"ESC"
40;"CHIRET";1;"Current";"ESC"
40;"CHISPI";0;"Current";"ESC"
40;"CHRJUB";0;"Current";"ESC"
40;"CLEBRA";0;"Current";"ESC"
40;"CORSPP";0;"Current";"ESC"
40;"CORGLA";0;"Current";"ESC"
40;"CORTHR";0;"Current";"ESC"
40;"CRYROS";0;"Current";"ESC"
40;"CTESAE";0;"Current";"ESC"
40;"DACVOL";0;"Current";"ESC"
40;"DERINE";0;"Current";"ESC"
40;"DIOHOL";0;"Current";"ESC"
40;"DIOHYS";0;"Current";"ESC"
40;"DIPARG";0;"Current";"ESC"
40;"DIPRAD";0;"Current";"ESC"
40;"DULAUR";0;"Current";"ESC"
40;"ELAFIG";0;"Current";"ESC"
40;"FISSPP";0;"Current";"ESC"
40;"GOBKAL";0;"Current";"ESC"
40;"GRABRA";0;"Current";"ESC"
40;"GYMFUN";0;"Current";"ESC"
40;"GYMMIL";0;"Current";"ESC"
40;"GYMMOR";0;"Current";"ESC"
40;"GYMVIC";0;"Current";"ESC"
40;"HAEATL";0;"Current";"ESC"
40;"HAEAUR";0;"Current";"ESC"
40;"HAEPAR";0;"Current";"ESC"
40;"HAEPLU";2;"Current";"ESC"
40;"HALBRA";0;"Current";"ESC"
40;"HALDIM";0;"Current";"ESC"
40;"HALPEN";0;"Current";"ESC"
40;"HALPOE";0;"Current";"ESC"
40;"HALSPP";0;"Current";"ESC"
40;"HETCRU";0;"Current";"ESC"
40;"HOLADS";1;"Current";"ESC"
40;"HOLCIL";1;"Current";"ESC"
40;"HOLTRI";3;"Current";"ESC"
40;"HYPFIS";0;"Current";"ESC"
40;"KYPSPP";0;"Current";"ESC"
40;"LABCRI";0;"Current";"ESC"
40;"LABNUC";0;"Current";"ESC"
40;"LUTALE";0;"Current";"ESC"
40;"LUTJOC";0;"Current";"ESC"
40;"MALDEL";0;"Current";"ESC"
40;"MALMAC";0;"Current";"ESC"
40;"MALZAL";0;"Current";"ESC"
40;"MICCHR";0;"Current";"ESC"
40;"MYRJAC";0;"Current";"ESC"
40;"OCYCHR";1;"Current";"ESC"
40;"ODODEN";0;"Current";"ESC"
40;"OPHTRI";0;"Current";"ESC"
40;"OPIAUR";0;"Current";"ESC"
40;"ORTRUB";0;"Current";"ESC"
40;"PAGPAG";0;"Current";"ESC"
40;"PARFUR";0;"Current";"ESC"
40;"PARLIN";0;"Current";"ESC"
40;"PARMAR";0;"Current";"ESC"
40;"PARMOR";1;"Current";"ESC"
40;"PARPIL";0;"Current";"ESC"
40;"PEMSCH";0;"Current";"ESC"
40;"POMARC";0;"Current";"ESC"
40;"POMPAR";0;"Current";"ESC"
40;"PRIARE";0;"Current";"ESC"
40;"PSEMAC";10;"Current";"ESC"
40;"PSEPER";0;"Current";"ESC"
40;"PTERAN";0;"Current";"ESC"
40;"RYPSAP";1;"Current";"ESC"
40;"SCATRI";0;"Current";"ESC"
40;"SCAZEL";0;"Current";"ESC"
40;"SCOBRA";0;"Current";"ESC"
40;"SCOIST";0;"Current";"ESC"
40;"SCOPLU";0;"Current";"ESC"
40;"SELSET";0;"Current";"ESC"
40;"SERBAL";0;"Current";"ESC"
40;"SERFLA";0;"Current";"ESC"
40;"SPAAMP";0;"Current";"ESC"
40;"SPAAXI";4;"Current";"ESC"
40;"SPAFRO";0;"Current";"ESC"
40;"SPASPP";0;"Current";"ESC"
40;"SPATUI";0;"Current";"ESC"
40;"SPHSPE";0;"Current";"ESC"
40;"SPHSPP";0;"Current";"ESC"
40;"STEFUS";0;"Current";"ESC"
40;"STEHIS";0;"Current";"ESC"
40;"STEPIC";3;"Current";"ESC"
40;"STEVAR";0;"Current";"ESC"
40;"SYNINT";0;"Current";"ESC"
40;"SYNSPP";0;"Current";"ESC"
40;"SYNSYN";0;"Current";"ESC"
40;"THANOR";0;"Current";"ESC"
41;"ABUSAX";0;"Current";"ESC"
41;"ACABAH";9;"Current";"ESC"
41;"ACACHI";0;"Current";"ESC"
41;"ACACOE";0;"Current";"ESC"
41;"ACAPOL";0;"Current";"ESC"
41;"ACAQUA";0;"Current";"ESC"
41;"AHLEGM";0;"Current";"ESC"
41;"ALPAFE";0;"Current";"ESC"
41;"AMBPIN";0;"Current";"ESC"
41;"ANISUR";0;"Current";"ESC"
41;"ANIVIR";0;"Current";"ESC"
41;"AULSTR";0;"Current";"ESC"
41;"AZUMUL";0;"Current";"ESC"
41;"BALVET";0;"Current";"ESC"
41;"BODPUL";0;"Current";"ESC"
41;"BODRUF";0;"Current";"ESC"
41;"CALPEN";0;"Current";"ESC"
41;"CANFIG";0;"Current";"ESC"
41;"CANMAC";1;"Current";"ESC"
41;"CANPUL";0;"Current";"ESC"
41;"CARBAR";0;"Current";"ESC"
41;"CARCRY";0;"Current";"ESC"
41;"CARLAT";0;"Current";"ESC"
41;"CARRUB";0;"Current";"ESC"
41;"CEPFUL";0;"Current";"ESC"
41;"CHAFAB";0;"Current";"ESC"
41;"CHASED";0;"Current";"ESC"
41;"CHASTR";0;"Current";"ESC"
41;"CHIRET";0;"Current";"ESC"
41;"CHISPI";0;"Current";"ESC"
41;"CHRJUB";0;"Current";"ESC"
41;"CLEBRA";0;"Current";"ESC"
41;"CORSPP";0;"Current";"ESC"
41;"CORGLA";0;"Current";"ESC"
41;"CORTHR";0;"Current";"ESC"
41;"CRYROS";0;"Current";"ESC"
41;"CTESAE";0;"Current";"ESC"
41;"DACVOL";0;"Current";"ESC"
41;"DERINE";0;"Current";"ESC"
41;"DIOHOL";0;"Current";"ESC"
41;"DIOHYS";0;"Current";"ESC"
41;"DIPARG";0;"Current";"ESC"
41;"DIPRAD";0;"Current";"ESC"
41;"DULAUR";0;"Current";"ESC"
41;"ELAFIG";0;"Current";"ESC"
41;"FISSPP";0;"Current";"ESC"
41;"GOBKAL";0;"Current";"ESC"
41;"GRABRA";0;"Current";"ESC"
41;"GYMFUN";0;"Current";"ESC"
41;"GYMMIL";0;"Current";"ESC"
41;"GYMMOR";0;"Current";"ESC"
41;"GYMVIC";0;"Current";"ESC"
41;"HAEATL";0;"Current";"ESC"
41;"HAEAUR";30;"Current";"ESC"
41;"HAEPAR";0;"Current";"ESC"
41;"HAEPLU";4;"Current";"ESC"
41;"HALBRA";0;"Current";"ESC"
41;"HALDIM";0;"Current";"ESC"
41;"HALPEN";0;"Current";"ESC"
41;"HALPOE";1;"Current";"ESC"
41;"HALSPP";0;"Current";"ESC"
41;"HETCRU";0;"Current";"ESC"
41;"HOLADS";0;"Current";"ESC"
41;"HOLCIL";0;"Current";"ESC"
41;"HOLTRI";0;"Current";"ESC"
41;"HYPFIS";0;"Current";"ESC"
41;"KYPSPP";0;"Current";"ESC"
41;"LABCRI";0;"Current";"ESC"
41;"LABNUC";0;"Current";"ESC"
41;"LUTALE";0;"Current";"ESC"
41;"LUTJOC";0;"Current";"ESC"
41;"MALDEL";0;"Current";"ESC"
41;"MALMAC";0;"Current";"ESC"
41;"MALZAL";0;"Current";"ESC"
41;"MICCHR";0;"Current";"ESC"
41;"MYRJAC";0;"Current";"ESC"
41;"OCYCHR";0;"Current";"ESC"
41;"ODODEN";0;"Current";"ESC"
41;"OPHTRI";0;"Current";"ESC"
41;"OPIAUR";0;"Current";"ESC"
41;"ORTRUB";0;"Current";"ESC"
41;"PAGPAG";0;"Current";"ESC"
41;"PARFUR";0;"Current";"ESC"
41;"PARLIN";0;"Current";"ESC"
41;"PARMAR";0;"Current";"ESC"
41;"PARMOR";0;"Current";"ESC"
41;"PARPIL";0;"Current";"ESC"
41;"PEMSCH";0;"Current";"ESC"
41;"POMARC";2;"Current";"ESC"
41;"POMPAR";0;"Current";"ESC"
41;"PRIARE";0;"Current";"ESC"
41;"PSEMAC";0;"Current";"ESC"
41;"PSEPER";0;"Current";"ESC"
41;"PTERAN";0;"Current";"ESC"
41;"RYPSAP";0;"Current";"ESC"
41;"SCATRI";0;"Current";"ESC"
41;"SCAZEL";0;"Current";"ESC"
41;"SCOBRA";0;"Current";"ESC"
41;"SCOIST";0;"Current";"ESC"
41;"SCOPLU";0;"Current";"ESC"
41;"SELSET";0;"Current";"ESC"
41;"SERBAL";0;"Current";"ESC"
41;"SERFLA";0;"Current";"ESC"
41;"SPAAMP";0;"Current";"ESC"
41;"SPAAXI";0;"Current";"ESC"
41;"SPAFRO";0;"Current";"ESC"
41;"SPASPP";0;"Current";"ESC"
41;"SPATUI";0;"Current";"ESC"
41;"SPHSPE";0;"Current";"ESC"
41;"SPHSPP";0;"Current";"ESC"
41;"STEFUS";0;"Current";"ESC"
41;"STEHIS";0;"Current";"ESC"
41;"STEPIC";5;"Current";"ESC"
41;"STEVAR";0;"Current";"ESC"
41;"SYNINT";0;"Current";"ESC"
41;"SYNSPP";0;"Current";"ESC"
41;"SYNSYN";0;"Current";"ESC"
41;"THANOR";0;"Current";"ESC"
42;"ABUSAX";15;"Current";"ESC"
42;"ACABAH";0;"Current";"ESC"
42;"ACACHI";30;"Current";"ESC"
42;"ACACOE";0;"Current";"ESC"
42;"ACAPOL";0;"Current";"ESC"
42;"ACAQUA";1;"Current";"ESC"
42;"AHLEGM";0;"Current";"ESC"
42;"ALPAFE";0;"Current";"ESC"
42;"AMBPIN";0;"Current";"ESC"
42;"ANISUR";0;"Current";"ESC"
42;"ANIVIR";0;"Current";"ESC"
42;"AULSTR";2;"Current";"ESC"
42;"AZUMUL";0;"Current";"ESC"
42;"BALVET";0;"Current";"ESC"
42;"BODPUL";0;"Current";"ESC"
42;"BODRUF";5;"Current";"ESC"
42;"CALPEN";0;"Current";"ESC"
42;"CANFIG";1;"Current";"ESC"
42;"CANMAC";0;"Current";"ESC"
42;"CANPUL";0;"Current";"ESC"
42;"CARBAR";0;"Current";"ESC"
42;"CARCRY";0;"Current";"ESC"
42;"CARLAT";0;"Current";"ESC"
42;"CARRUB";0;"Current";"ESC"
42;"CEPFUL";0;"Current";"ESC"
42;"CHAFAB";0;"Current";"ESC"
42;"CHASED";0;"Current";"ESC"
42;"CHASTR";2;"Current";"ESC"
42;"CHIRET";1;"Current";"ESC"
42;"CHISPI";0;"Current";"ESC"
42;"CHRJUB";0;"Current";"ESC"
42;"CLEBRA";0;"Current";"ESC"
42;"CORSPP";0;"Current";"ESC"
42;"CORGLA";0;"Current";"ESC"
42;"CORTHR";0;"Current";"ESC"
42;"CRYROS";0;"Current";"ESC"
42;"CTESAE";0;"Current";"ESC"
42;"DACVOL";0;"Current";"ESC"
42;"DERINE";0;"Current";"ESC"
42;"DIOHOL";0;"Current";"ESC"
42;"DIOHYS";0;"Current";"ESC"
42;"DIPARG";3;"Current";"ESC"
42;"DIPRAD";0;"Current";"ESC"
42;"DULAUR";0;"Current";"ESC"
42;"ELAFIG";0;"Current";"ESC"
42;"FISSPP";0;"Current";"ESC"
42;"GOBKAL";0;"Current";"ESC"
42;"GRABRA";4;"Current";"ESC"
42;"GYMFUN";0;"Current";"ESC"
42;"GYMMIL";0;"Current";"ESC"
42;"GYMMOR";0;"Current";"ESC"
42;"GYMVIC";0;"Current";"ESC"
42;"HAEATL";0;"Current";"ESC"
42;"HAEAUR";4;"Current";"ESC"
42;"HAEPAR";0;"Current";"ESC"
42;"HAEPLU";0;"Current";"ESC"
42;"HALBRA";1;"Current";"ESC"
42;"HALDIM";0;"Current";"ESC"
42;"HALPEN";0;"Current";"ESC"
42;"HALPOE";2;"Current";"ESC"
42;"HALSPP";0;"Current";"ESC"
42;"HETCRU";0;"Current";"ESC"
42;"HOLADS";0;"Current";"ESC"
42;"HOLCIL";0;"Current";"ESC"
42;"HOLTRI";0;"Current";"ESC"
42;"HYPFIS";0;"Current";"ESC"
42;"KYPSPP";0;"Current";"ESC"
42;"LABCRI";0;"Current";"ESC"
42;"LABNUC";0;"Current";"ESC"
42;"LUTALE";0;"Current";"ESC"
42;"LUTJOC";0;"Current";"ESC"
42;"MALDEL";0;"Current";"ESC"
42;"MALMAC";0;"Current";"ESC"
42;"MALZAL";0;"Current";"ESC"
42;"MICCHR";0;"Current";"ESC"
42;"MYRJAC";0;"Current";"ESC"
42;"OCYCHR";0;"Current";"ESC"
42;"ODODEN";0;"Current";"ESC"
42;"OPHTRI";0;"Current";"ESC"
42;"OPIAUR";0;"Current";"ESC"
42;"ORTRUB";0;"Current";"ESC"
42;"PAGPAG";0;"Current";"ESC"
42;"PARFUR";0;"Current";"ESC"
42;"PARLIN";0;"Current";"ESC"
42;"PARMAR";0;"Current";"ESC"
42;"PARMOR";0;"Current";"ESC"
42;"PARPIL";0;"Current";"ESC"
42;"PEMSCH";0;"Current";"ESC"
42;"POMARC";0;"Current";"ESC"
42;"POMPAR";0;"Current";"ESC"
42;"PRIARE";0;"Current";"ESC"
42;"PSEMAC";0;"Current";"ESC"
42;"PSEPER";0;"Current";"ESC"
42;"PTERAN";0;"Current";"ESC"
42;"RYPSAP";0;"Current";"ESC"
42;"SCATRI";0;"Current";"ESC"
42;"SCAZEL";0;"Current";"ESC"
42;"SCOBRA";0;"Current";"ESC"
42;"SCOIST";0;"Current";"ESC"
42;"SCOPLU";0;"Current";"ESC"
42;"SELSET";0;"Current";"ESC"
42;"SERBAL";0;"Current";"ESC"
42;"SERFLA";0;"Current";"ESC"
42;"SPAAMP";0;"Current";"ESC"
42;"SPAAXI";0;"Current";"ESC"
42;"SPAFRO";0;"Current";"ESC"
42;"SPASPP";0;"Current";"ESC"
42;"SPATUI";0;"Current";"ESC"
42;"SPHSPE";0;"Current";"ESC"
42;"SPHSPP";0;"Current";"ESC"
42;"STEFUS";4;"Current";"ESC"
42;"STEHIS";0;"Current";"ESC"
42;"STEPIC";3;"Current";"ESC"
42;"STEVAR";1;"Current";"ESC"
42;"SYNINT";0;"Current";"ESC"
42;"SYNSPP";0;"Current";"ESC"
42;"SYNSYN";0;"Current";"ESC"
42;"THANOR";0;"Current";"ESC"
43;"ABUSAX";5;"Current";"ESC"
43;"ACABAH";2;"Current";"ESC"
43;"ACACHI";2;"Current";"ESC"
43;"ACACOE";0;"Current";"ESC"
43;"ACAPOL";0;"Current";"ESC"
43;"ACAQUA";0;"Current";"ESC"
43;"AHLEGM";0;"Current";"ESC"
43;"ALPAFE";0;"Current";"ESC"
43;"AMBPIN";0;"Current";"ESC"
43;"ANISUR";0;"Current";"ESC"
43;"ANIVIR";2;"Current";"ESC"
43;"AULSTR";0;"Current";"ESC"
43;"AZUMUL";10;"Current";"ESC"
43;"BALVET";0;"Current";"ESC"
43;"BODPUL";0;"Current";"ESC"
43;"BODRUF";1;"Current";"ESC"
43;"CALPEN";0;"Current";"ESC"
43;"CANFIG";0;"Current";"ESC"
43;"CANMAC";0;"Current";"ESC"
43;"CANPUL";0;"Current";"ESC"
43;"CARBAR";0;"Current";"ESC"
43;"CARCRY";0;"Current";"ESC"
43;"CARLAT";0;"Current";"ESC"
43;"CARRUB";0;"Current";"ESC"
43;"CEPFUL";0;"Current";"ESC"
43;"CHAFAB";0;"Current";"ESC"
43;"CHASED";0;"Current";"ESC"
43;"CHASTR";0;"Current";"ESC"
43;"CHIRET";0;"Current";"ESC"
43;"CHISPI";0;"Current";"ESC"
43;"CHRJUB";0;"Current";"ESC"
43;"CLEBRA";0;"Current";"ESC"
43;"CORSPP";0;"Current";"ESC"
43;"CORGLA";0;"Current";"ESC"
43;"CORTHR";0;"Current";"ESC"
43;"CRYROS";0;"Current";"ESC"
43;"CTESAE";0;"Current";"ESC"
43;"DACVOL";0;"Current";"ESC"
43;"DERINE";0;"Current";"ESC"
43;"DIOHOL";1;"Current";"ESC"
43;"DIOHYS";0;"Current";"ESC"
43;"DIPARG";2;"Current";"ESC"
43;"DIPRAD";0;"Current";"ESC"
43;"DULAUR";0;"Current";"ESC"
43;"ELAFIG";0;"Current";"ESC"
43;"FISSPP";0;"Current";"ESC"
43;"GOBKAL";0;"Current";"ESC"
43;"GRABRA";0;"Current";"ESC"
43;"GYMFUN";0;"Current";"ESC"
43;"GYMMIL";0;"Current";"ESC"
43;"GYMMOR";0;"Current";"ESC"
43;"GYMVIC";0;"Current";"ESC"
43;"HAEATL";0;"Current";"ESC"
43;"HAEAUR";0;"Current";"ESC"
43;"HAEPAR";0;"Current";"ESC"
43;"HAEPLU";0;"Current";"ESC"
43;"HALBRA";0;"Current";"ESC"
43;"HALDIM";0;"Current";"ESC"
43;"HALPEN";0;"Current";"ESC"
43;"HALPOE";0;"Current";"ESC"
43;"HALSPP";0;"Current";"ESC"
43;"HETCRU";0;"Current";"ESC"
43;"HOLADS";0;"Current";"ESC"
43;"HOLCIL";0;"Current";"ESC"
43;"HOLTRI";1;"Current";"ESC"
43;"HYPFIS";0;"Current";"ESC"
43;"KYPSPP";0;"Current";"ESC"
43;"LABCRI";0;"Current";"ESC"
43;"LABNUC";0;"Current";"ESC"
43;"LUTALE";0;"Current";"ESC"
43;"LUTJOC";0;"Current";"ESC"
43;"MALDEL";0;"Current";"ESC"
43;"MALMAC";0;"Current";"ESC"
43;"MALZAL";0;"Current";"ESC"
43;"MICCHR";0;"Current";"ESC"
43;"MYRJAC";0;"Current";"ESC"
43;"OCYCHR";1;"Current";"ESC"
43;"ODODEN";0;"Current";"ESC"
43;"OPHTRI";0;"Current";"ESC"
43;"OPIAUR";6;"Current";"ESC"
43;"ORTRUB";0;"Current";"ESC"
43;"PAGPAG";0;"Current";"ESC"
43;"PARFUR";0;"Current";"ESC"
43;"PARLIN";0;"Current";"ESC"
43;"PARMAR";0;"Current";"ESC"
43;"PARMOR";0;"Current";"ESC"
43;"PARPIL";0;"Current";"ESC"
43;"PEMSCH";0;"Current";"ESC"
43;"POMARC";0;"Current";"ESC"
43;"POMPAR";0;"Current";"ESC"
43;"PRIARE";0;"Current";"ESC"
43;"PSEMAC";0;"Current";"ESC"
43;"PSEPER";0;"Current";"ESC"
43;"PTERAN";0;"Current";"ESC"
43;"RYPSAP";0;"Current";"ESC"
43;"SCATRI";0;"Current";"ESC"
43;"SCAZEL";0;"Current";"ESC"
43;"SCOBRA";0;"Current";"ESC"
43;"SCOIST";0;"Current";"ESC"
43;"SCOPLU";0;"Current";"ESC"
43;"SELSET";0;"Current";"ESC"
43;"SERBAL";0;"Current";"ESC"
43;"SERFLA";0;"Current";"ESC"
43;"SPAAMP";0;"Current";"ESC"
43;"SPAAXI";0;"Current";"ESC"
43;"SPAFRO";0;"Current";"ESC"
43;"SPASPP";0;"Current";"ESC"
43;"SPATUI";0;"Current";"ESC"
43;"SPHSPE";0;"Current";"ESC"
43;"SPHSPP";0;"Current";"ESC"
43;"STEFUS";0;"Current";"ESC"
43;"STEHIS";0;"Current";"ESC"
43;"STEPIC";0;"Current";"ESC"
43;"STEVAR";0;"Current";"ESC"
43;"SYNINT";0;"Current";"ESC"
43;"SYNSPP";0;"Current";"ESC"
43;"SYNSYN";0;"Current";"ESC"
43;"THANOR";0;"Current";"ESC"
44;"ABUSAX";3;"Current";"ESC"
44;"ACABAH";0;"Current";"ESC"
44;"ACACHI";13;"Current";"ESC"
44;"ACACOE";0;"Current";"ESC"
44;"ACAPOL";1;"Current";"ESC"
44;"ACAQUA";1;"Current";"ESC"
44;"AHLEGM";0;"Current";"ESC"
44;"ALPAFE";0;"Current";"ESC"
44;"AMBPIN";1;"Current";"ESC"
44;"ANISUR";0;"Current";"ESC"
44;"ANIVIR";0;"Current";"ESC"
44;"AULSTR";0;"Current";"ESC"
44;"AZUMUL";1;"Current";"ESC"
44;"BALVET";0;"Current";"ESC"
44;"BODPUL";0;"Current";"ESC"
44;"BODRUF";0;"Current";"ESC"
44;"CALPEN";0;"Current";"ESC"
44;"CANFIG";0;"Current";"ESC"
44;"CANMAC";0;"Current";"ESC"
44;"CANPUL";1;"Current";"ESC"
44;"CARBAR";0;"Current";"ESC"
44;"CARCRY";0;"Current";"ESC"
44;"CARLAT";0;"Current";"ESC"
44;"CARRUB";0;"Current";"ESC"
44;"CEPFUL";0;"Current";"ESC"
44;"CHAFAB";0;"Current";"ESC"
44;"CHASED";0;"Current";"ESC"
44;"CHASTR";2;"Current";"ESC"
44;"CHIRET";0;"Current";"ESC"
44;"CHISPI";0;"Current";"ESC"
44;"CHRJUB";0;"Current";"ESC"
44;"CLEBRA";0;"Current";"ESC"
44;"CORSPP";0;"Current";"ESC"
44;"CORGLA";0;"Current";"ESC"
44;"CORTHR";0;"Current";"ESC"
44;"CRYROS";0;"Current";"ESC"
44;"CTESAE";0;"Current";"ESC"
44;"DACVOL";0;"Current";"ESC"
44;"DERINE";0;"Current";"ESC"
44;"DIOHOL";0;"Current";"ESC"
44;"DIOHYS";0;"Current";"ESC"
44;"DIPARG";3;"Current";"ESC"
44;"DIPRAD";0;"Current";"ESC"
44;"DULAUR";0;"Current";"ESC"
44;"ELAFIG";0;"Current";"ESC"
44;"FISSPP";0;"Current";"ESC"
44;"GOBKAL";0;"Current";"ESC"
44;"GRABRA";0;"Current";"ESC"
44;"GYMFUN";0;"Current";"ESC"
44;"GYMMIL";0;"Current";"ESC"
44;"GYMMOR";0;"Current";"ESC"
44;"GYMVIC";0;"Current";"ESC"
44;"HAEATL";0;"Current";"ESC"
44;"HAEAUR";0;"Current";"ESC"
44;"HAEPAR";0;"Current";"ESC"
44;"HAEPLU";1;"Current";"ESC"
44;"HALBRA";0;"Current";"ESC"
44;"HALDIM";0;"Current";"ESC"
44;"HALPEN";0;"Current";"ESC"
44;"HALPOE";0;"Current";"ESC"
44;"HALSPP";0;"Current";"ESC"
44;"HETCRU";0;"Current";"ESC"
44;"HOLADS";0;"Current";"ESC"
44;"HOLCIL";0;"Current";"ESC"
44;"HOLTRI";2;"Current";"ESC"
44;"HYPFIS";0;"Current";"ESC"
44;"KYPSPP";0;"Current";"ESC"
44;"LABCRI";0;"Current";"ESC"
44;"LABNUC";0;"Current";"ESC"
44;"LUTALE";0;"Current";"ESC"
44;"LUTJOC";0;"Current";"ESC"
44;"MALDEL";0;"Current";"ESC"
44;"MALMAC";0;"Current";"ESC"
44;"MALZAL";1;"Current";"ESC"
44;"MICCHR";0;"Current";"ESC"
44;"MYRJAC";0;"Current";"ESC"
44;"OCYCHR";0;"Current";"ESC"
44;"ODODEN";0;"Current";"ESC"
44;"OPHTRI";0;"Current";"ESC"
44;"OPIAUR";0;"Current";"ESC"
44;"ORTRUB";0;"Current";"ESC"
44;"PAGPAG";0;"Current";"ESC"
44;"PARFUR";0;"Current";"ESC"
44;"PARLIN";0;"Current";"ESC"
44;"PARMAR";0;"Current";"ESC"
